transaction_id,age,country,device_type,transaction_amount,hour_of_day,num_prev_txns,is_international,fraud
tx_002443,32,CA,desktop,78.86,7,4,0,0
tx_002444,58,DE,desktop,322.16,21,5,0,1
tx_002445,78,US,mobile,208.22,7,1,0,0
tx_002446,70,DE,mobile,28.19,14,1,0,0
tx_002447,61,BR,mobile,150.65,3,2,0,1
tx_002448,70,DE,desktop,312.4,10,2,0,0
tx_002449,29,CA,desktop,184.19,20,2,0,0
tx_002450,75,IN,mobile,208.98,16,5,0,0
tx_002451,78,US,mobile,78.75,6,6,0,0
tx_002452,24,FR,mobile,149.12,23,2,0,0
tx_002453,49,BR,mobile,323.1,19,4,1,1
tx_002454,74,BR,tablet,143.42,9,4,0,0
tx_002455,50,DE,desktop,458.95,23,3,1,0
tx_002456,75,CA,mobile,212.51,4,2,0,0
tx_002457,81,NG,desktop,280.62,7,5,0,0
tx_002458,50,DE,mobile,318.09,22,3,0,0
tx_002459,22,US,mobile,309.38,23,5,1,0
tx_002460,41,FR,desktop,92.66,19,1,0,0
tx_002461,32,DE,desktop,107.31,4,2,1,0
tx_002462,50,FR,mobile,27.57,5,2,0,0
tx_002463,57,DE,mobile,162.83,15,4,0,0
tx_002464,49,CA,mobile,100.58,1,2,1,0
tx_002465,31,NG,mobile,140.04,23,2,0,0
tx_002466,38,US,mobile,175.99,22,3,0,0
tx_002467,64,DE,mobile,233.16,19,2,0,0
tx_002468,19,US,tablet,186.28,23,5,0,0
tx_002469,32,DE,mobile,183.71,5,2,0,0
tx_002470,78,US,mobile,265.2,21,3,0,0
tx_002471,24,US,mobile,202.29,6,0,0,0
tx_002472,46,US,mobile,376.13,2,5,0,1
tx_002473,32,BR,desktop,202.76,6,5,0,0
tx_002474,25,US,mobile,548.17,18,4,0,0
tx_002475,46,US,mobile,89.45,22,1,0,0
tx_002476,53,US,tablet,160.61,14,5,0,0
tx_002477,29,CA,desktop,122.65,5,2,0,0
tx_002478,23,FR,mobile,239.69,14,3,0,0
tx_002479,27,IN,mobile,89.4,12,4,0,0
tx_002480,62,CA,desktop,57.18,12,3,0,0
tx_002481,76,US,desktop,104.62,8,3,0,0
tx_002482,30,US,tablet,61.15,3,7,0,0
tx_002483,39,GB,mobile,177.76,8,1,0,0
tx_002484,41,US,desktop,232.68,21,0,0,0
tx_002485,42,US,mobile,49.2,9,4,0,0
tx_002486,34,US,mobile,153.0,0,1,0,0
tx_002487,21,CA,desktop,410.32,8,0,0,0
tx_002488,53,DE,desktop,490.85,11,2,0,0
tx_002489,42,US,mobile,340.76,14,0,0,0
tx_002490,41,BR,mobile,16.52,15,4,0,0
tx_002491,36,BR,desktop,217.76,10,4,0,0
tx_002492,81,DE,mobile,442.46,3,3,0,0
tx_002493,59,US,mobile,141.22,10,1,0,0
tx_002494,46,DE,mobile,72.33,0,6,0,0
tx_002495,31,DE,mobile,420.62,12,2,0,0
tx_002496,72,FR,desktop,462.18,10,2,1,0
tx_002497,78,DE,mobile,201.2,8,2,0,0
tx_002498,20,US,mobile,72.95,15,2,0,0
tx_002499,81,FR,desktop,43.14,18,3,0,0
tx_002500,65,DE,mobile,257.15,6,0,0,0
tx_002501,24,US,desktop,123.49,12,2,0,0
tx_002502,69,US,mobile,191.98,12,3,0,0
tx_002503,25,FR,desktop,177.04,12,3,0,0
tx_002504,21,US,desktop,99.99,9,2,1,0
tx_002505,25,DE,desktop,40.76,5,2,0,0
tx_002506,49,GB,mobile,144.18,4,3,0,0
tx_002507,60,BR,desktop,223.98,0,2,0,0
tx_002508,45,US,desktop,231.6,1,1,0,0
tx_002509,26,BR,mobile,117.16,19,2,0,0
tx_002510,31,IN,mobile,455.97,1,6,0,0
tx_002511,75,FR,mobile,79.7,20,6,1,0
tx_002512,83,US,mobile,388.88,21,1,0,0
tx_002513,69,US,mobile,218.83,5,2,0,0
tx_002514,25,US,tablet,145.18,10,3,0,0
tx_002515,73,US,tablet,281.09,8,2,0,0
tx_002516,65,FR,mobile,169.16,9,4,1,0
tx_002517,53,US,tablet,56.47,8,4,0,0
tx_002518,27,US,desktop,74.59,8,3,0,0
tx_002519,85,DE,mobile,160.94,16,3,0,0
tx_002520,48,US,tablet,130.53,9,5,0,0
tx_002521,21,US,desktop,382.9,4,2,0,0
tx_002522,32,BR,mobile,125.78,9,6,0,0
tx_002523,45,GB,mobile,119.61,23,2,0,0
tx_002524,22,DE,mobile,107.25,23,4,0,0
tx_002525,40,BR,desktop,99.8,1,2,1,0
tx_002526,49,CA,mobile,102.55,13,4,0,0
tx_002527,82,NG,mobile,64.75,23,1,0,0
tx_002528,23,DE,mobile,225.54,4,4,0,0
tx_002529,57,GB,mobile,180.08,1,2,0,0
tx_002530,80,DE,mobile,174.49,5,3,0,0
tx_002531,72,IN,tablet,45.83,7,0,0,0
tx_002532,80,NG,mobile,264.38,22,5,0,0
tx_002533,29,DE,desktop,283.08,6,2,0,0
tx_002534,72,US,mobile,530.94,7,2,0,0
tx_002535,84,IN,mobile,272.54,6,6,0,0
tx_002536,40,US,mobile,601.91,9,4,0,0
tx_002537,51,BR,mobile,114.91,23,2,0,0
tx_002538,54,NG,desktop,549.76,2,4,0,0
tx_002539,51,CA,desktop,278.72,11,2,0,0
tx_002540,37,US,mobile,254.7,14,1,0,0
tx_002541,84,FR,desktop,171.16,2,5,0,0
tx_002542,83,CA,desktop,144.73,1,0,0,0
tx_002543,43,CA,mobile,122.15,23,4,0,0
tx_002544,72,US,mobile,562.06,6,3,1,1
tx_002545,45,NG,desktop,167.06,5,4,1,0
tx_002546,72,CA,desktop,282.21,8,6,0,0
tx_002547,57,DE,mobile,325.99,1,0,0,0
tx_002548,49,BR,mobile,322.83,3,4,1,1
tx_002549,26,US,mobile,226.28,0,5,0,0
tx_002550,62,NG,mobile,543.11,12,3,1,1
tx_002551,39,US,mobile,266.95,11,1,0,0
tx_002552,32,US,desktop,119.65,6,2,0,0
tx_002553,31,BR,mobile,150.04,22,2,0,0
tx_002554,84,US,mobile,48.48,7,3,0,0
tx_002555,25,DE,mobile,244.14,0,3,0,0
tx_002556,72,NG,mobile,298.77,2,2,0,1
tx_002557,76,US,mobile,316.71,17,5,0,0
tx_002558,20,FR,desktop,278.72,12,2,1,0
tx_002559,58,NG,desktop,171.61,6,3,1,1
tx_002560,57,US,mobile,196.55,5,2,0,0
tx_002561,42,IN,desktop,196.97,5,4,0,0
tx_002562,63,FR,desktop,383.81,10,4,0,0
tx_002563,45,IN,mobile,31.27,16,3,0,0
tx_002564,47,IN,tablet,137.12,15,1,1,0
tx_002565,47,IN,mobile,84.0,17,3,0,0
tx_002566,72,CA,mobile,689.0,0,1,0,0
tx_002567,61,US,desktop,435.28,13,1,0,1
tx_002568,43,NG,mobile,141.72,18,3,1,1
tx_002569,81,DE,mobile,58.57,4,3,0,0
tx_002570,72,DE,mobile,74.79,13,7,0,0
tx_002571,81,US,mobile,380.32,0,6,0,0
tx_002572,67,GB,mobile,47.05,21,5,0,0
tx_002573,44,US,mobile,198.9,17,2,0,0
tx_002574,70,CA,tablet,339.41,14,6,0,0
tx_002575,40,BR,mobile,68.31,14,4,0,0
tx_002576,36,CA,desktop,197.33,16,1,0,0
tx_002577,48,DE,mobile,143.58,10,8,0,0
tx_002578,83,IN,mobile,129.21,23,1,0,1
tx_002579,56,BR,desktop,112.21,5,1,0,0
tx_002580,44,DE,mobile,358.59,19,5,0,0
tx_002581,49,BR,mobile,497.09,18,1,0,0
tx_002582,37,DE,desktop,161.48,20,6,0,0
tx_002583,62,DE,mobile,255.48,1,1,0,0
tx_002584,41,NG,mobile,200.7,10,5,0,0
tx_002585,55,CA,tablet,35.96,15,4,0,0
tx_002586,43,CA,mobile,156.63,14,1,1,0
tx_002587,39,DE,desktop,28.73,16,3,0,0
tx_002588,83,US,mobile,134.27,15,4,0,0
tx_002589,41,FR,mobile,193.33,5,2,0,0
tx_002590,22,CA,mobile,321.13,19,5,0,0
tx_002591,43,DE,desktop,239.47,11,5,0,0
tx_002592,54,GB,mobile,364.86,23,4,0,0
tx_002593,24,FR,desktop,97.61,12,1,0,0
tx_002594,38,US,desktop,456.33,12,6,0,0
tx_002595,29,GB,mobile,497.44,14,4,1,0
tx_002596,52,DE,mobile,27.09,20,4,1,0
tx_002597,67,CA,mobile,44.31,21,2,0,0
tx_002598,83,CA,desktop,189.96,14,4,0,0
tx_002599,44,DE,mobile,126.38,13,4,0,0
tx_002600,76,DE,desktop,142.59,1,3,0,0
tx_002601,32,US,mobile,237.92,1,5,0,0
tx_002602,71,NG,tablet,374.68,17,1,0,0
tx_002603,56,US,tablet,93.26,8,1,0,0
tx_002604,69,US,mobile,417.0,10,3,0,0
tx_002605,69,BR,mobile,110.55,15,2,0,0
tx_002606,54,US,mobile,749.48,5,3,0,0
tx_002607,35,IN,mobile,458.51,7,2,1,0
tx_002608,53,CA,desktop,120.08,1,5,0,0
tx_002609,74,DE,mobile,59.84,18,1,0,0
tx_002610,84,NG,desktop,117.83,12,2,0,0
tx_002611,81,US,tablet,104.87,4,2,0,0
tx_002612,30,FR,tablet,294.3,14,2,1,0
tx_002613,58,DE,mobile,27.9,3,3,0,0
tx_002614,25,CA,tablet,44.88,18,1,0,0
tx_002615,63,FR,mobile,288.55,5,3,0,0
tx_002616,85,CA,mobile,101.14,6,5,0,0
tx_002617,21,CA,mobile,135.65,21,2,0,0
tx_002618,62,GB,mobile,338.36,17,2,1,0
tx_002619,82,US,mobile,385.96,16,5,1,1
tx_002620,75,BR,mobile,443.99,14,1,0,0
tx_002621,44,NG,mobile,319.28,12,5,0,0
tx_002622,25,DE,desktop,167.27,4,6,0,0
tx_002623,80,US,mobile,156.78,7,4,0,0
tx_002624,80,US,desktop,142.96,23,1,1,0
tx_002625,57,GB,desktop,68.56,22,2,1,0
tx_002626,84,US,mobile,90.02,17,1,0,0
tx_002627,18,FR,mobile,406.12,21,2,0,1
tx_002628,59,BR,mobile,109.89,19,5,0,0
tx_002629,20,DE,mobile,68.96,9,4,0,0
tx_002630,81,DE,tablet,428.78,17,6,1,0
tx_002631,64,US,mobile,227.62,18,4,0,0
tx_002632,80,US,desktop,570.05,3,4,0,0
tx_002633,56,IN,desktop,530.91,21,2,0,0
tx_002634,23,DE,desktop,74.66,11,2,0,0
tx_002635,19,GB,mobile,180.72,7,2,1,1
tx_002636,40,US,tablet,84.23,11,3,0,0
tx_002637,68,BR,mobile,83.58,7,5,0,0
tx_002638,28,US,mobile,139.71,7,4,0,0
tx_002639,75,NG,desktop,300.28,13,3,0,0
tx_002640,34,US,mobile,301.51,23,6,0,0
tx_002641,51,IN,desktop,276.15,9,3,0,0
tx_002642,31,GB,desktop,166.88,5,4,0,0
tx_002643,49,DE,desktop,312.73,18,3,1,0
tx_002644,48,BR,desktop,68.01,7,6,0,0
tx_002645,18,US,mobile,230.26,12,2,0,0
tx_002646,56,DE,mobile,197.96,6,5,1,0
tx_002647,71,DE,mobile,159.28,5,4,0,0
tx_002648,81,BR,desktop,236.7,6,3,0,0
tx_002649,40,FR,desktop,85.7,8,2,1,0
tx_002650,77,DE,desktop,283.79,22,4,0,0
tx_002651,77,US,mobile,194.16,16,4,0,0
tx_002652,85,GB,mobile,49.31,16,1,0,0
tx_002653,43,GB,desktop,190.86,1,4,0,0
tx_002654,75,IN,desktop,127.41,0,2,0,0
tx_002655,56,FR,mobile,412.96,8,3,0,0
tx_002656,21,BR,mobile,72.71,21,3,1,0
tx_002657,36,CA,desktop,75.12,0,7,0,0
tx_002658,63,FR,desktop,258.66,18,1,0,0
tx_002659,28,BR,mobile,172.02,19,2,0,0
tx_002660,47,CA,mobile,165.77,6,0,0,1
tx_002661,70,FR,mobile,752.27,2,2,0,1
tx_002662,28,GB,mobile,307.46,3,2,0,0
tx_002663,51,IN,mobile,149.92,1,1,0,0
tx_002664,32,IN,mobile,43.16,20,6,0,0
tx_002665,54,FR,desktop,143.34,18,4,0,0
tx_002666,34,CA,mobile,65.99,16,6,0,0
tx_002667,83,GB,desktop,90.61,2,0,1,0
tx_002668,23,BR,mobile,93.28,22,2,0,0
tx_002669,83,DE,mobile,391.09,16,6,1,0
tx_002670,71,US,mobile,53.54,19,3,1,0
tx_002671,76,US,mobile,364.95,9,1,1,0
tx_002672,75,FR,desktop,267.09,4,1,0,0
tx_002673,30,DE,desktop,264.3,19,3,0,0
tx_002674,81,GB,desktop,87.42,1,5,0,0
tx_002675,58,GB,desktop,332.46,4,3,0,0
tx_002676,83,IN,desktop,78.59,3,6,0,0
tx_002677,77,BR,desktop,502.68,2,1,0,0
tx_002678,57,NG,mobile,397.32,13,2,0,0
tx_002679,43,DE,desktop,560.49,5,2,0,0
tx_002680,25,US,mobile,198.73,23,1,0,0
tx_002681,24,DE,mobile,171.93,22,1,0,0
tx_002682,44,US,desktop,140.26,4,4,0,0
tx_002683,73,DE,desktop,741.82,19,1,0,0
tx_002684,52,US,mobile,298.4,0,6,0,0
tx_002685,50,US,tablet,66.7,6,3,0,0
tx_002686,34,US,mobile,464.62,15,1,0,1
tx_002687,56,US,desktop,166.92,4,3,0,0
tx_002688,61,GB,tablet,11.32,1,1,0,0
tx_002689,84,BR,mobile,104.55,3,1,0,0
tx_002690,67,DE,desktop,397.14,15,3,0,0
tx_002691,59,IN,desktop,267.73,5,2,1,0
tx_002692,79,NG,desktop,306.17,5,5,0,1
tx_002693,46,CA,tablet,461.57,4,4,0,0
tx_002694,81,DE,desktop,35.69,21,4,0,0
tx_002695,43,US,mobile,105.64,21,3,0,0
tx_002696,26,CA,desktop,202.08,19,3,0,0
tx_002697,46,US,mobile,405.17,0,2,0,0
tx_002698,26,US,mobile,78.18,6,5,0,0
tx_002699,26,NG,mobile,149.21,21,1,0,0
tx_002700,77,US,mobile,192.57,13,5,0,0
tx_002701,72,US,desktop,101.22,0,4,0,0
tx_002702,33,DE,tablet,190.92,5,3,0,1
tx_002703,74,US,tablet,171.28,19,2,0,0
tx_002704,22,NG,mobile,124.87,21,2,0,0
tx_002705,37,GB,mobile,331.87,10,2,0,0
tx_002706,66,DE,mobile,291.54,3,4,0,0
tx_002707,38,BR,mobile,342.14,1,5,0,0
tx_002708,67,US,mobile,363.08,5,3,0,0
tx_002709,77,DE,mobile,47.4,19,5,0,0
tx_002710,22,IN,tablet,53.04,19,4,1,0
tx_002711,19,CA,mobile,312.57,6,5,0,0
tx_002712,81,BR,desktop,134.51,23,2,0,0
tx_002713,53,BR,desktop,121.01,21,3,0,0
tx_002714,52,CA,desktop,106.32,23,4,0,0
tx_002715,49,GB,mobile,350.41,18,3,0,0
tx_002716,47,US,mobile,711.28,13,4,0,0
tx_002717,64,NG,tablet,361.77,23,4,0,1
tx_002718,57,FR,mobile,129.62,16,3,0,0
tx_002719,29,IN,mobile,338.24,19,2,0,0
tx_002720,60,FR,tablet,51.4,9,8,0,0
tx_002721,63,US,desktop,162.12,5,2,1,1
tx_002722,25,DE,desktop,35.74,13,0,0,0
tx_002723,43,FR,mobile,134.72,9,3,0,1
tx_002724,71,BR,mobile,218.82,8,2,0,0
tx_002725,60,US,desktop,797.9,16,1,0,0
tx_002726,27,CA,mobile,427.34,14,3,1,0
tx_002727,20,US,mobile,36.56,7,6,0,0
tx_002728,57,NG,mobile,40.55,5,2,0,0
tx_002729,49,FR,desktop,101.82,13,3,0,0
tx_002730,83,GB,mobile,607.51,7,4,0,1
tx_002731,53,US,desktop,38.45,5,3,0,0
tx_002732,81,CA,mobile,107.03,5,4,1,0
tx_002733,32,NG,mobile,106.54,15,4,1,0
tx_002734,48,NG,tablet,258.32,9,5,0,1
tx_002735,27,US,tablet,344.24,8,3,0,1
tx_002736,57,DE,desktop,293.58,2,1,0,0
tx_002737,30,US,tablet,232.71,1,5,0,0
tx_002738,51,BR,mobile,49.26,16,2,1,1
tx_002739,41,IN,mobile,206.6,23,3,0,0
tx_002740,30,US,mobile,470.44,7,3,0,0
tx_002741,24,BR,mobile,578.1,20,6,0,1
tx_002742,52,BR,desktop,253.33,14,1,0,0
tx_002743,82,IN,desktop,36.95,7,2,1,0
tx_002744,31,DE,mobile,256.47,13,4,0,0
tx_002745,45,IN,mobile,170.86,3,2,0,0
tx_002746,33,CA,tablet,43.62,8,2,0,0
tx_002747,73,FR,mobile,74.0,17,5,0,0
tx_002748,46,FR,mobile,87.39,20,5,0,0
tx_002749,84,US,mobile,313.33,5,2,0,0
tx_002750,34,FR,mobile,561.97,21,1,0,0
tx_002751,23,DE,mobile,280.23,14,5,0,0
tx_002752,57,US,mobile,320.39,5,3,0,0
tx_002753,62,IN,mobile,180.34,18,3,0,0
tx_002754,85,US,mobile,119.43,21,4,1,0
tx_002755,77,NG,mobile,285.75,6,1,1,0
tx_002756,78,FR,mobile,234.99,2,3,0,0
tx_002757,61,GB,mobile,94.8,6,5,0,0
tx_002758,42,IN,mobile,223.53,18,3,0,0
tx_002759,47,US,desktop,189.56,1,2,1,0
tx_002760,27,NG,desktop,148.27,6,2,0,0
tx_002761,47,DE,mobile,115.91,7,1,1,0
tx_002762,42,US,mobile,253.16,0,5,1,0
tx_002763,20,NG,mobile,122.4,14,2,0,1
tx_002764,31,GB,mobile,711.9,19,3,0,1
tx_002765,54,DE,desktop,273.51,3,4,0,0
tx_002766,43,BR,tablet,256.26,21,0,0,1
tx_002767,85,BR,mobile,165.64,22,7,1,0
tx_002768,50,GB,mobile,137.96,20,2,0,0
tx_002769,83,NG,mobile,27.91,17,8,0,0
tx_002770,62,BR,mobile,100.49,10,6,0,0
tx_002771,20,BR,mobile,36.04,4,6,0,0
tx_002772,31,NG,desktop,35.49,21,1,0,0
tx_002773,65,DE,mobile,63.81,12,6,0,0
tx_002774,55,US,desktop,437.53,10,3,0,0
tx_002775,38,US,desktop,436.09,9,0,0,0
tx_002776,53,FR,mobile,102.57,5,2,1,0
tx_002777,79,US,tablet,48.04,9,1,0,0
tx_002778,44,FR,desktop,132.89,19,2,0,0
tx_002779,21,BR,mobile,311.09,13,2,0,1
tx_002780,39,FR,tablet,377.94,9,3,0,0
tx_002781,81,NG,desktop,221.15,2,3,0,0
tx_002782,69,DE,mobile,250.85,9,6,0,0
tx_002783,74,BR,mobile,233.3,5,3,0,0
tx_002784,79,IN,mobile,38.99,9,2,1,0
tx_002785,25,GB,desktop,53.09,3,2,1,0
tx_002786,37,US,tablet,577.44,22,4,0,0
tx_002787,22,CA,mobile,220.37,4,1,0,0
tx_002788,18,FR,mobile,20.25,2,1,0,0
tx_002789,74,CA,mobile,261.95,15,4,0,0
tx_002790,81,DE,desktop,83.63,8,3,0,0
tx_002791,28,IN,mobile,399.1,23,4,0,1
tx_002792,67,CA,mobile,370.16,9,4,0,0
tx_002793,54,FR,mobile,298.97,15,3,0,0
tx_002794,22,US,desktop,218.48,20,1,0,0
tx_002795,80,NG,mobile,466.54,23,3,0,1
tx_002796,77,IN,mobile,498.99,19,2,0,0
tx_002797,56,US,mobile,85.64,13,3,0,0
tx_002798,66,US,mobile,296.65,19,2,0,0
tx_002799,45,BR,mobile,117.02,6,2,0,0
tx_002800,71,US,mobile,74.58,20,1,0,0
tx_002801,48,DE,desktop,498.7,20,6,0,1
tx_002802,85,BR,mobile,331.07,9,3,0,0
tx_002803,22,US,mobile,232.15,1,3,0,0
tx_002804,29,CA,mobile,93.36,16,3,0,0
tx_002805,83,US,mobile,508.63,2,3,0,0
tx_002806,37,DE,mobile,82.51,0,4,0,0
tx_002807,39,NG,mobile,66.05,22,4,0,0
tx_002808,71,US,mobile,190.0,13,1,0,0
tx_002809,30,NG,mobile,311.05,15,6,0,1
tx_002810,52,IN,tablet,143.91,21,2,0,0
tx_002811,37,BR,mobile,215.84,22,0,1,1
tx_002812,31,US,mobile,116.61,22,3,0,0
tx_002813,83,US,desktop,128.09,3,3,0,0
tx_002814,31,GB,mobile,621.25,7,3,0,0
tx_002815,24,BR,desktop,176.39,18,4,1,0
tx_002816,63,BR,mobile,486.96,0,5,0,1
tx_002817,76,CA,desktop,34.05,5,2,0,0
tx_002818,26,US,tablet,404.69,12,2,1,1
tx_002819,66,BR,mobile,97.53,8,4,1,0
tx_002820,54,US,desktop,336.73,4,0,0,0
tx_002821,74,NG,mobile,96.8,21,3,0,0
tx_002822,26,IN,mobile,135.87,10,4,0,0
tx_002823,84,US,mobile,72.5,9,3,1,0
tx_002824,60,IN,mobile,341.31,15,1,0,0
tx_002825,75,US,mobile,379.65,16,2,0,0
tx_002826,42,NG,tablet,100.38,11,3,0,0
tx_002827,82,US,desktop,44.68,21,4,0,0
tx_002828,60,GB,desktop,482.25,7,4,0,0
tx_002829,26,IN,mobile,111.25,20,4,0,0
tx_002830,80,US,mobile,169.19,20,1,0,0
tx_002831,72,BR,mobile,84.95,0,2,0,1
tx_002832,38,DE,mobile,318.41,18,5,0,0
tx_002833,55,FR,mobile,324.09,3,5,0,0
tx_002834,44,US,tablet,536.95,11,5,0,0
tx_002835,54,US,desktop,412.9,22,0,1,1
tx_002836,83,CA,mobile,393.46,4,1,0,0
tx_002837,79,DE,mobile,181.73,13,6,0,0
tx_002838,32,GB,mobile,164.57,18,0,0,0
tx_002839,84,CA,mobile,315.25,11,8,0,0
tx_002840,47,DE,desktop,173.82,1,1,0,0
tx_002841,65,US,mobile,422.68,1,5,0,0
tx_002842,69,NG,mobile,80.06,12,3,0,1
tx_002843,50,IN,mobile,33.25,0,3,0,0
tx_002844,49,BR,tablet,289.3,0,4,0,0
tx_002845,49,DE,desktop,123.55,22,4,0,0
tx_002846,76,CA,tablet,69.04,12,5,0,0
tx_002847,44,BR,mobile,766.03,11,4,1,0
tx_002848,37,IN,mobile,195.15,2,5,0,0
tx_002849,42,US,mobile,54.5,18,2,0,0
tx_002850,31,DE,desktop,111.33,12,5,0,0
tx_002851,44,DE,mobile,153.59,5,7,0,0
tx_002852,25,FR,desktop,284.98,18,2,0,0
tx_002853,24,BR,mobile,111.83,5,2,0,0
tx_002854,67,US,mobile,171.22,12,1,0,0
tx_002855,23,IN,mobile,238.18,13,5,0,0
tx_002856,56,GB,mobile,272.03,6,4,1,0
tx_002857,71,US,desktop,181.23,21,4,0,0
tx_002858,67,IN,tablet,614.69,16,3,0,0
tx_002859,48,GB,desktop,320.82,6,3,0,0
tx_002860,31,US,mobile,308.26,3,4,0,0
tx_002861,81,DE,desktop,300.24,7,3,0,0
tx_002862,74,US,mobile,424.93,11,1,0,0
tx_002863,59,IN,desktop,226.42,13,4,1,1
tx_002864,23,DE,desktop,78.83,9,2,1,0
tx_002865,20,NG,mobile,262.61,0,0,0,1
tx_002866,39,US,mobile,287.35,16,3,0,0
tx_002867,28,BR,mobile,470.97,9,1,0,0
tx_002868,76,DE,mobile,71.55,8,3,1,0
tx_002869,31,DE,tablet,88.99,13,4,0,0
tx_002870,37,CA,desktop,200.08,20,2,1,0
tx_002871,84,US,mobile,306.4,0,4,0,0
tx_002872,73,NG,mobile,59.39,23,2,0,1
tx_002873,32,US,desktop,73.43,15,4,0,0
tx_002874,44,DE,mobile,359.65,13,8,0,0
tx_002875,53,BR,mobile,61.86,1,4,0,0
tx_002876,63,DE,desktop,90.12,17,3,0,0
tx_002877,81,FR,mobile,375.75,17,5,0,0
tx_002878,77,NG,mobile,303.2,13,2,0,0
tx_002879,84,FR,mobile,112.84,19,4,1,0
tx_002880,20,BR,mobile,278.56,20,3,0,0
tx_002881,34,US,tablet,240.94,20,3,0,0
tx_002882,56,DE,desktop,175.71,7,4,0,0
tx_002883,21,BR,tablet,140.96,16,3,0,0
tx_002884,42,FR,tablet,270.63,1,2,0,0
tx_002885,28,US,mobile,67.34,13,2,0,0
tx_002886,81,GB,mobile,268.38,3,2,0,0
tx_002887,22,DE,desktop,224.55,7,1,1,0
tx_002888,28,US,mobile,236.81,16,5,0,0
tx_002889,31,BR,tablet,86.56,10,4,0,0
tx_002890,28,NG,mobile,479.03,20,2,0,0
tx_002891,56,US,mobile,113.18,2,3,0,1
tx_002892,42,US,desktop,128.96,23,1,0,1
tx_002893,80,DE,desktop,170.28,16,3,0,0
tx_002894,35,US,desktop,302.7,10,3,0,0
tx_002895,54,DE,mobile,231.54,0,2,0,1
tx_002896,62,DE,mobile,42.93,1,1,0,0
tx_002897,60,BR,mobile,192.99,9,2,0,0
tx_002898,72,GB,desktop,205.57,13,5,0,0
tx_002899,31,US,mobile,486.95,12,2,0,0
tx_002900,52,DE,desktop,151.54,7,3,0,0
tx_002901,72,US,mobile,284.14,15,5,0,0
tx_002902,76,CA,mobile,1001.75,14,1,0,1
tx_002903,60,FR,tablet,431.34,8,2,0,0
tx_002904,62,CA,mobile,82.24,7,1,0,0
tx_002905,76,CA,desktop,331.81,10,5,0,0
tx_002906,60,FR,mobile,269.2,17,4,1,0
tx_002907,82,US,tablet,147.5,14,5,0,0
tx_002908,26,US,mobile,334.54,3,8,0,0
tx_002909,41,IN,mobile,81.11,22,4,0,0
tx_002910,25,DE,desktop,115.18,4,1,0,0
tx_002911,24,DE,desktop,171.71,16,3,0,0
tx_002912,50,DE,mobile,141.97,0,1,0,0
tx_002913,33,FR,mobile,309.46,6,3,0,1
tx_002914,45,US,mobile,188.92,13,3,0,1
tx_002915,47,BR,tablet,130.49,20,2,1,0
tx_002916,60,US,desktop,426.47,13,5,0,0
tx_002917,82,FR,tablet,301.21,1,4,0,0
tx_002918,75,FR,tablet,52.26,22,5,0,0
tx_002919,43,CA,mobile,51.22,6,0,1,0
tx_002920,40,DE,mobile,131.27,8,2,0,0
tx_002921,70,BR,desktop,59.03,2,2,0,0
tx_002922,26,US,desktop,380.71,16,7,0,0
tx_002923,54,NG,desktop,119.91,10,3,0,0
tx_002924,46,FR,mobile,283.88,5,2,0,0
tx_002925,30,CA,tablet,328.56,15,4,1,0
tx_002926,59,US,desktop,28.28,4,1,0,0
tx_002927,39,FR,desktop,124.6,12,4,0,0
tx_002928,30,IN,mobile,165.58,15,3,0,0
tx_002929,62,IN,mobile,239.19,19,3,0,0
tx_002930,29,BR,desktop,366.02,16,1,1,0
tx_002931,63,NG,desktop,788.57,13,2,0,0
tx_002932,29,CA,mobile,574.55,0,6,1,1
tx_002933,47,US,mobile,187.19,5,4,0,0
tx_002934,72,DE,desktop,185.47,13,4,0,0
tx_002935,33,IN,tablet,534.95,12,3,1,1
tx_002936,70,BR,mobile,195.18,12,3,1,0
tx_002937,67,DE,mobile,122.24,17,0,0,0
tx_002938,79,US,mobile,385.04,21,4,0,0
tx_002939,29,DE,mobile,247.81,12,1,0,1
tx_002940,66,DE,mobile,50.4,3,7,0,0
tx_002941,81,FR,mobile,152.62,10,7,1,0
tx_002942,69,US,desktop,60.88,6,4,0,0
tx_002943,30,CA,mobile,11.28,12,1,0,0
tx_002944,73,BR,mobile,627.93,14,7,0,0
tx_002945,25,FR,tablet,214.71,13,0,1,0
tx_002946,58,FR,mobile,157.24,13,2,1,0
tx_002947,51,IN,desktop,130.43,7,1,0,0
tx_002948,54,NG,mobile,198.03,4,1,0,0
tx_002949,53,US,desktop,129.06,20,3,0,0
tx_002950,20,BR,desktop,83.62,9,5,0,0
tx_002951,52,DE,mobile,135.48,4,3,1,1
tx_002952,81,DE,desktop,500.14,23,1,0,0
tx_002953,47,GB,desktop,379.02,0,2,0,0
tx_002954,36,FR,mobile,135.62,8,3,0,0
tx_002955,85,US,desktop,670.42,17,7,0,0
tx_002956,24,IN,mobile,185.46,9,4,0,0
tx_002957,51,NG,mobile,101.37,20,2,1,1
tx_002958,52,NG,tablet,255.92,8,3,0,0
tx_002959,50,DE,mobile,553.85,15,0,0,0
tx_002960,80,NG,mobile,484.28,10,1,0,1
tx_002961,46,US,mobile,105.82,11,7,0,0
tx_002962,84,US,tablet,68.81,11,6,0,0
tx_002963,22,NG,mobile,145.98,23,3,0,0
tx_002964,67,BR,mobile,287.63,18,3,0,0
